Time of Node:2020-10-29 16:17:18 ,Current time:2020-10-29 16:17:18,Infared temp: 86 Node temp: 81 Source: 0 Coordinate: (0,0) Alert: True , time : 0.000000s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 77 Node temp: 84 Source: 6 Coordinate: (1,2) Alert: False , time : 0.029628s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 79 Node temp: 88 Source: 15 Coordinate: (3,3) Alert: False , time : 0.031883s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 77 Node temp: 81 Source: 0 Coordinate: (0,0) Alert: False , time : 0.022442s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 75 Node temp: 87 Source: 1 Coordinate: (0,1) Alert: False , time : 0.022569s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 87 Node temp: 81 Source: 6 Coordinate: (1,2) Alert: True , time : 0.029840s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 79 Node temp: 84 Source: 15 Coordinate: (3,3) Alert: False , time : 0.032309s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 89 Node temp: 81 Source: 0 Coordinate: (0,0) Alert: True , time : 0.022905s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 89 Node temp: 81 Source: 1 Coordinate: (0,1) Alert: True , time : 0.022749s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 83 Node temp: 81 Source: 6 Coordinate: (1,2) Alert: True , time : 0.030032s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 87 Node temp: 88 Source: 15 Coordinate: (3,3) Alert: True , time : 0.032716s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 87 Node temp: 81 Source: 0 Coordinate: (0,0) Alert: True , time : 0.023116s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 81 Node temp: 81 Source: 1 Coordinate: (0,1) Alert: True , time : 0.023007s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 90 Node temp: 85 Source: 15 Coordinate: (3,3) Alert: True , time : 0.032969s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 73 Node temp: 81 Source: 0 Coordinate: (0,0) Alert: False , time : 0.023273s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 77 Node temp: 82 Source: 1 Coordinate: (0,1) Alert: False , time : 0.023236s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 86 Node temp: 89 Source: 15 Coordinate: (3,3) Alert: True , time : 0.033150s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 72 Node temp: 81 Source: 0 Coordinate: (0,0) Alert: False , time : 0.023641s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 71 Node temp: 82 Source: 1 Coordinate: (0,1) Alert: False , time : 0.023409s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 77 Node temp: 87 Source: 15 Coordinate: (3,3) Alert: False , time : 0.033113s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 83 Node temp: 81 Source: 0 Coordinate: (0,0) Alert: True , time : 0.023931s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 83 Node temp: 86 Source: 1 Coordinate: (0,1) Alert: True , time : 0.023688s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 90 Node temp: 88 Source: 15 Coordinate: (3,3) Alert: True , time : 0.033305s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 73 Node temp: 81 Source: 0 Coordinate: (0,0) Alert: False , time : 0.024164s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 71 Node temp: 84 Source: 15 Coordinate: (3,3) Alert: False , time : 0.033162s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 79 Node temp: 81 Source: 0 Coordinate: (0,0) Alert: False , time : 0.024184s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 78 Node temp: 87 Source: 15 Coordinate: (3,3) Alert: False , time : 0.032964s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 72 Node temp: 81 Source: 0 Coordinate: (0,0) Alert: False , time : 0.024309s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 79 Node temp: 81 Source: 0 Coordinate: (0,0) Alert: False , time : 0.024385s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 86 Node temp: 82 Source: 2 Coordinate: (0,2) Alert: True , time : 0.044578s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 88 Node temp: 87 Source: 3 Coordinate: (0,3) Alert: True , time : 0.041204s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 84 Node temp: 85 Source: 4 Coordinate: (1,0) Alert: True , time : 0.032322s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 85 Node temp: 84 Source: 5 Coordinate: (1,1) Alert: True , time : 0.037832s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 83 Node temp: 81 Source: 7 Coordinate: (1,3) Alert: True , time : 0.034596s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 72 Node temp: 85 Source: 8 Coordinate: (2,0) Alert: False , time : 0.038214s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 74 Node temp: 87 Source: 9 Coordinate: (2,1) Alert: False , time : 0.041468s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 79 Node temp: 82 Source: 10 Coordinate: (2,2) Alert: False , time : 0.040931s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 89 Node temp: 90 Source: 11 Coordinate: (2,3) Alert: True , time : 0.041065s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 74 Node temp: 89 Source: 12 Coordinate: (3,0) Alert: False , time : 0.034372s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 70 Node temp: 89 Source: 13 Coordinate: (3,1) Alert: False , time : 0.040771s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 81 Node temp: 85 Source: 14 Coordinate: (3,2) Alert: True , time : 0.041874s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 88 Node temp: 86 Source: 2 Coordinate: (0,2) Alert: True , time : 0.046118s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 70 Node temp: 87 Source: 3 Coordinate: (0,3) Alert: False , time : 0.042567s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 79 Node temp: 90 Source: 4 Coordinate: (1,0) Alert: False , time : 0.033650s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 71 Node temp: 86 Source: 5 Coordinate: (1,1) Alert: False , time : 0.039121s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 88 Node temp: 83 Source: 7 Coordinate: (1,3) Alert: True , time : 0.036114s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 79 Node temp: 86 Source: 8 Coordinate: (2,0) Alert: False , time : 0.039639s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 73 Node temp: 83 Source: 9 Coordinate: (2,1) Alert: False , time : 0.042756s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 89 Node temp: 87 Source: 10 Coordinate: (2,2) Alert: True , time : 0.041785s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 72 Node temp: 85 Source: 12 Coordinate: (3,0) Alert: False , time : 0.035651s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 71 Node temp: 83 Source: 13 Coordinate: (3,1) Alert: False , time : 0.042056s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 87 Node temp: 90 Source: 14 Coordinate: (3,2) Alert: True , time : 0.042980s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 79 Node temp: 89 Source: 2 Coordinate: (0,2) Alert: False , time : 0.047435s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 86 Node temp: 84 Source: 3 Coordinate: (0,3) Alert: True , time : 0.043603s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 79 Node temp: 82 Source: 4 Coordinate: (1,0) Alert: False , time : 0.034148s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 78 Node temp: 81 Source: 5 Coordinate: (1,1) Alert: False , time : 0.040123s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 81 Node temp: 83 Source: 7 Coordinate: (1,3) Alert: True , time : 0.037155s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 72 Node temp: 84 Source: 8 Coordinate: (2,0) Alert: False , time : 0.040110s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 81 Node temp: 84 Source: 9 Coordinate: (2,1) Alert: True , time : 0.043536s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 70 Node temp: 87 Source: 10 Coordinate: (2,2) Alert: False , time : 0.042426s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 77 Node temp: 87 Source: 12 Coordinate: (3,0) Alert: False , time : 0.036732s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 72 Node temp: 88 Source: 13 Coordinate: (3,1) Alert: False , time : 0.043085s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 80 Node temp: 85 Source: 14 Coordinate: (3,2) Alert: False , time : 0.044140s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 84 Node temp: 84 Source: 2 Coordinate: (0,2) Alert: True , time : 0.048534s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 82 Node temp: 86 Source: 3 Coordinate: (0,3) Alert: True , time : 0.044417s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 81 Node temp: 88 Source: 4 Coordinate: (1,0) Alert: True , time : 0.035445s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 77 Node temp: 90 Source: 5 Coordinate: (1,1) Alert: False , time : 0.041369s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 88 Node temp: 83 Source: 7 Coordinate: (1,3) Alert: True , time : 0.038294s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 90 Node temp: 86 Source: 8 Coordinate: (2,0) Alert: True , time : 0.041494s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 81 Node temp: 90 Source: 9 Coordinate: (2,1) Alert: True , time : 0.044941s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 72 Node temp: 89 Source: 10 Coordinate: (2,2) Alert: False , time : 0.043894s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 78 Node temp: 83 Source: 12 Coordinate: (3,0) Alert: False , time : 0.038027s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 90 Node temp: 84 Source: 13 Coordinate: (3,1) Alert: True , time : 0.044000s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 78 Node temp: 83 Source: 14 Coordinate: (3,2) Alert: False , time : 0.045541s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 80 Node temp: 82 Source: 2 Coordinate: (0,2) Alert: False , time : 0.049937s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 72 Node temp: 81 Source: 3 Coordinate: (0,3) Alert: False , time : 0.045804s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 77 Node temp: 83 Source: 4 Coordinate: (1,0) Alert: False , time : 0.036488s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 73 Node temp: 84 Source: 5 Coordinate: (1,1) Alert: False , time : 0.042784s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 70 Node temp: 86 Source: 7 Coordinate: (1,3) Alert: False , time : 0.039667s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 77 Node temp: 82 Source: 8 Coordinate: (2,0) Alert: False , time : 0.042319s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 82 Node temp: 82 Source: 9 Coordinate: (2,1) Alert: True , time : 0.046180s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 85 Node temp: 89 Source: 10 Coordinate: (2,2) Alert: True , time : 0.045088s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 83 Node temp: 84 Source: 12 Coordinate: (3,0) Alert: True , time : 0.039315s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 85 Node temp: 83 Source: 13 Coordinate: (3,1) Alert: True , time : 0.045084s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 86 Node temp: 84 Source: 14 Coordinate: (3,2) Alert: True , time : 0.046678s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 70 Node temp: 81 Source: 2 Coordinate: (0,2) Alert: False , time : 0.050950s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 77 Node temp: 88 Source: 3 Coordinate: (0,3) Alert: False , time : 0.046912s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 74 Node temp: 86 Source: 4 Coordinate: (1,0) Alert: False , time : 0.037700s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 87 Node temp: 84 Source: 5 Coordinate: (1,1) Alert: True , time : 0.043729s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 78 Node temp: 81 Source: 7 Coordinate: (1,3) Alert: False , time : 0.040768s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 88 Node temp: 82 Source: 8 Coordinate: (2,0) Alert: True , time : 0.043566s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 89 Node temp: 87 Source: 9 Coordinate: (2,1) Alert: True , time : 0.047565s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 84 Node temp: 82 Source: 10 Coordinate: (2,2) Alert: True , time : 0.046334s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 89 Node temp: 89 Source: 12 Coordinate: (3,0) Alert: True , time : 0.040638s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 82 Node temp: 82 Source: 13 Coordinate: (3,1) Alert: True , time : 0.046520s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 81 Node temp: 90 Source: 14 Coordinate: (3,2) Alert: True , time : 0.048103s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 87 Node temp: 83 Source: 2 Coordinate: (0,2) Alert: True , time : 0.051615s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 72 Node temp: 86 Source: 3 Coordinate: (0,3) Alert: False , time : 0.048039s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 89 Node temp: 81 Source: 4 Coordinate: (1,0) Alert: True , time : 0.038726s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 71 Node temp: 90 Source: 5 Coordinate: (1,1) Alert: False , time : 0.045178s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 89 Node temp: 85 Source: 7 Coordinate: (1,3) Alert: True , time : 0.042204s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 78 Node temp: 88 Source: 8 Coordinate: (2,0) Alert: False , time : 0.044928s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 90 Node temp: 84 Source: 9 Coordinate: (2,1) Alert: True , time : 0.048327s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 87 Node temp: 90 Source: 10 Coordinate: (2,2) Alert: True , time : 0.047287s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 76 Node temp: 87 Source: 12 Coordinate: (3,0) Alert: False , time : 0.042176s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 88 Node temp: 87 Source: 13 Coordinate: (3,1) Alert: True , time : 0.047852s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 75 Node temp: 89 Source: 14 Coordinate: (3,2) Alert: False , time : 0.049346s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 70 Node temp: 84 Source: 2 Coordinate: (0,2) Alert: False , time : 0.052839s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 78 Node temp: 88 Source: 3 Coordinate: (0,3) Alert: False , time : 0.049169s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 75 Node temp: 83 Source: 4 Coordinate: (1,0) Alert: False , time : 0.039937s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 79 Node temp: 90 Source: 5 Coordinate: (1,1) Alert: False , time : 0.046168s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 79 Node temp: 83 Source: 7 Coordinate: (1,3) Alert: False , time : 0.043329s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 76 Node temp: 88 Source: 8 Coordinate: (2,0) Alert: False , time : 0.046015s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 75 Node temp: 90 Source: 9 Coordinate: (2,1) Alert: False , time : 0.048992s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 88 Node temp: 82 Source: 10 Coordinate: (2,2) Alert: True , time : 0.048463s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 79 Node temp: 82 Source: 12 Coordinate: (3,0) Alert: False , time : 0.043015s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 70 Node temp: 81 Source: 13 Coordinate: (3,1) Alert: False , time : 0.048989s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 90 Node temp: 89 Source: 14 Coordinate: (3,2) Alert: True , time : 0.050596s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 78 Node temp: 85 Source: 2 Coordinate: (0,2) Alert: False , time : 0.053866s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 90 Node temp: 86 Source: 3 Coordinate: (0,3) Alert: True , time : 0.050480s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 78 Node temp: 85 Source: 4 Coordinate: (1,0) Alert: False , time : 0.041089s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 82 Node temp: 82 Source: 5 Coordinate: (1,1) Alert: True , time : 0.047389s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 84 Node temp: 87 Source: 7 Coordinate: (1,3) Alert: True , time : 0.044549s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 80 Node temp: 81 Source: 8 Coordinate: (2,0) Alert: False , time : 0.047131s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 77 Node temp: 83 Source: 9 Coordinate: (2,1) Alert: False , time : 0.050098s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 75 Node temp: 87 Source: 10 Coordinate: (2,2) Alert: False , time : 0.049743s 
Time of Node:2020-10-29 16:17:53 ,Current time:2020-10-29 16:17:53,Infared temp: 81 Node temp: 87 Source: 12 Coordinate: (3,0) Alert: True , time : 0.044363s 
